class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.5117003321647644,0.47597962617874146,-0.42531919479370117,0.9965355396270752,0.4983089864253998,0.49061673879623413,-0.48901546001434326,0.9977017641067505,0.4876379072666168,0.4951373338699341,-0.4890921711921692,0.9977258443832397,0.47632840275764465,0.500763475894928,-0.48935121297836304,0.9982842206954956,0.5251692533493042,0.4927405118942261,-0.4878551959991455,0.9967847466468811,0.53352290391922,0.49823179841041565,-0.48810306191444397,0.9959786534309387,0.5427348017692566,0.503753125667572,-0.4881168603897095,0.9960291981697083,0.45291608572006226,0.5714576244354248,-0.5605613589286804,0.9992457032203674,0.5590417385101318,0.5650371313095093,-0.5555041432380676,0.9979137778282166,0.4937439560890198,0.5137468576431274,-0.4241224229335785,0.9985661506652832,0.525850236415863,0.5134692788124084,-0.4225844740867615,0.9976931810379028,0.3597407042980194,0.7643715143203735,-0.48882782459259033,0.9995874762535095,0.6250247359275818,0.7714720964431763,-0.4651261568069458,0.9986327290534973,0.2330261915922165,0.7951953411102295,-0.3275151252746582,0.9779917597770691,0.7519736886024475,0.7901085019111633,-0.3026856780052185,0.9635112881660461,0.22459807991981506,0.5187758207321167,-0.26570892333984375,0.9852112531661987,0.7383772134780884,0.5081374645233154,-0.28993991017341614,0.9597395658493042,0.20480431616306305,0.4609849154949188,-0.2920543849468231,0.9637153148651123,0.7538121938705444,0.4547168016433716,-0.3206804394721985,0.9268749952316284,0.23804587125778198,0.44721776247024536,-0.3038517236709595,0.9672933220863342,0.718153178691864,0.4530465304851532,-0.3266803026199341,0.9332664012908936,0.251997709274292,0.46341297030448914,-0.2670218050479889,0.939476490020752,0.7081195116043091,0.46529608964920044,-0.29127436876296997,0.8807348608970642,0.413845419883728,0.755211591720581,-0.0031192570459097624,0.9902995824813843,0.5547148585319519,0.7486773133277893,0.0036279696505516768,0.9914771318435669,0.45056405663490295,0.6946900486946106,0.3700663447380066,0.010766606777906418,0.555488646030426,0.7006886005401611,0.3605433702468872,0.020193418487906456,0.474454402923584,0.6995861530303955,0.7887161374092102,0.019153138622641563,0.5604348182678223,0.6726325154304504,0.7648700475692749,0.02826566807925701,0.4759567975997925,0.7402443289756775,0.8387032747268677,0.03648769110441208,0.5566592812538147,0.7033723592758179,0.8093954920768738,0.03982653468847275,0.4921499192714691,0.5929132699966431,0.8825057148933411,0.00931447371840477,0.5552294850349426,0.5703430771827698,0.8388481140136719,0.014781849458813667
down,0.5142284631729126,0.4774443805217743,-0.42198601365089417,0.9967552423477173,0.5004199743270874,0.4914871156215668,-0.4872297942638397,0.99785315990448,0.489675372838974,0.4958688020706177,-0.48731714487075806,0.9978793859481812,0.47829458117485046,0.5014196038246155,-0.48758596181869507,0.9983936548233032,0.5276402831077576,0.49371951818466187,-0.4853036403656006,0.9969946146011353,0.5361471176147461,0.4990027844905853,-0.4855506420135498,0.996248185634613,0.5457532405853271,0.504987359046936,-0.48553982377052307,0.996281623840332,0.4550342261791229,0.5743913054466248,-0.5617079734802246,0.9993010759353638,0.5610156059265137,0.5661213994026184,-0.5541673898696899,0.9980660080909729,0.49673038721084595,0.5145041346549988,-0.4217246472835541,0.9986620545387268,0.5276839137077332,0.5157864689826965,-0.41895154118537903,0.9978541135787964,0.3628113269805908,0.7646531462669373,-0.4897756278514862,0.9996129274368286,0.6278455257415771,0.772256076335907,-0.4647579789161682,0.9987159967422485,0.2344207614660263,0.7950977087020874,-0.3225325047969818,0.9773457050323486,0.7511884570121765,0.7918997406959534,-0.2905922532081604,0.9618761539459229,0.2246883660554886,0.5169759392738342,-0.2562505006790161,0.9846386909484863,0.7388460636138916,0.5079649090766907,-0.273356169462204,0.9586142897605896,0.20490756630897522,0.4601399302482605,-0.28221872448921204,0.9626855850219727,0.7560747265815735,0.4585206210613251,-0.30233317613601685,0.9257338643074036,0.2381204515695572,0.4459582567214966,-0.2934209406375885,0.9663621187210083,0.7225438356399536,0.4540899991989136,-0.30969637632369995,0.9324135780334473,0.2520430088043213,0.46216222643852234,-0.25723886489868164,0.9374678730964661,0.7105413675308228,0.4656359553337097,-0.2753475606441498,0.8783262968063354,0.4168418049812317,0.7553189396858215,-0.0026568931061774492,0.9905268549919128,0.5591108202934265,0.7489708662033081,0.0031622082460671663,0.9915726184844971,0.4496610462665558,0.7245876789093018,0.37136390805244446,0.010233537293970585,0.5561038851737976,0.7243649363517761,0.36900895833969116,0.0193267073482275,0.47396939992904663,0.7345524430274963,0.7969346046447754,0.018653906881809235,0.5599513053894043,0.7104352116584778,0.7776774764060974,0.027811717242002487,0.4754003584384918,0.7765220999717712,0.8474621176719666,0.035763245075941086,0.5559347867965698,0.742949366569519,0.8223658204078674,0.039200812578201294,0.49298718571662903,0.6254552602767944,0.8932099342346191,0.008904892019927502,0.5558521151542664,0.611222505569458,0.85366290807724,0.014344722963869572
down,0.5203189253807068,0.48616501688957214,-0.4384024739265442,0.9969188570976257,0.5093285441398621,0.5023438334465027,-0.510084331035614,0.9979022145271301,0.498715341091156,0.5070173144340515,-0.5101792812347412,0.9979425072669983,0.4898391366004944,0.512897789478302,-0.5104678273200989,0.9983997344970703,0.5346043705940247,0.5051442980766296,-0.5047538876533508,0.9971049427986145,0.5422690510749817,0.5106047987937927,-0.5050092935562134,0.9964691996574402,0.5502763986587524,0.5156028270721436,-0.50501948595047,0.9964882135391235,0.4640577733516693,0.5860137343406677,-0.6044270992279053,0.9993488788604736,0.5641627907752991,0.5795397162437439,-0.5822173953056335,0.9982820153236389,0.5041024684906006,0.5210427045822144,-0.4445619285106659,0.9987330436706543,0.5308442115783691,0.5230557918548584,-0.4368560314178467,0.9980357885360718,0.3668195903301239,0.7636146545410156,-0.5274288058280945,0.9996492266654968,0.6297114491462708,0.776641309261322,-0.4878369867801666,0.9989081025123596,0.23524966835975647,0.7987647652626038,-0.3512980341911316,0.9753361940383911,0.7505518198013306,0.7938662171363831,-0.3133825957775116,0.9568697810173035,0.22753947973251343,0.5139797329902649,-0.28115859627723694,0.9831495881080627,0.7467090487480164,0.5025959610939026,-0.3108004331588745,0.9565802812576294,0.20973719656467438,0.45841044187545776,-0.30980730056762695,0.9599589705467224,0.7624473571777344,0.451819509267807,-0.3432154059410095,0.9250220060348511,0.2469378411769867,0.44483518600463867,-0.3209899067878723,0.9639225006103516,0.7290288209915161,0.44314298033714294,-0.3555363118648529,0.9321195483207703,0.2608092129230499,0.4613756835460663,-0.28212153911590576,0.9340076446533203,0.721700131893158,0.46290287375450134,-0.3152342140674591,0.8790508508682251,0.419161319732666,0.7478092312812805,-0.002880193991586566,0.9913817048072815,0.5611853003501892,0.7480297088623047,0.003418081207200885,0.9925208687782288,0.4510267674922943,0.6915980577468872,0.3786966800689697,0.01033264584839344,0.5660022497177124,0.6861202716827393,0.38262951374053955,0.01976538635790348,0.48087918758392334,0.6826865673065186,0.824353039264679,0.018782908096909523,0.5748268961906433,0.6472205519676208,0.8043687343597412,0.029234856367111206,0.4829840064048767,0.7202122211456299,0.8760722279548645,0.0355275422334671,0.5708799362182617,0.675571858882904,0.8497149348258972,0.03920399025082588,0.5005043148994446,0.5740276575088501,0.915036678314209,0.00890478864312172,0.5722039937973022,0.5421562194824219,0.870506227016449,0.014907252974808216
down,0.5226486921310425,0.49469226598739624,-0.43795740604400635,0.9968231320381165,0.5119805335998535,0.5097789764404297,-0.5086894035339355,0.9978041052818298,0.5012074708938599,0.5144193172454834,-0.5087929368019104,0.9978576898574829,0.4922918379306793,0.5202441215515137,-0.5090851783752441,0.9983068108558655,0.5364142060279846,0.5128918290138245,-0.5025486350059509,0.9969966411590576,0.543900191783905,0.5182739496231079,-0.5027920007705688,0.9963861107826233,0.5514594316482544,0.5248626470565796,-0.502819836139679,0.9964163899421692,0.46563372015953064,0.5895821452140808,-0.6000370979309082,0.9993072152137756,0.5640769600868225,0.5837059020996094,-0.5760968923568726,0.998261034488678,0.5060026049613953,0.5269991755485535,-0.4443509578704834,0.9986849427223206,0.5318347811698914,0.5286158919334412,-0.4361470639705658,0.998013436794281,0.36676546931266785,0.7635394334793091,-0.5230231881141663,0.9996480345726013,0.6304787397384644,0.7787455320358276,-0.486307829618454,0.9989441633224487,0.23602141439914703,0.7987028956413269,-0.3502020239830017,0.9738134145736694,0.750490665435791,0.7914596796035767,-0.3169597387313843,0.9553395509719849,0.22859258949756622,0.5135313272476196,-0.29967406392097473,0.9822420477867126,0.7467764616012573,0.5005888342857361,-0.32230857014656067,0.9566499590873718,0.21030740439891815,0.4584113657474518,-0.32968345284461975,0.9583539366722107,0.7625081539154053,0.4499829113483429,-0.35699689388275146,0.925637423992157,0.2481818050146103,0.44515126943588257,-0.3426080048084259,0.962571918964386,0.7296714186668396,0.44280728697776794,-0.3670941889286041,0.932932436466217,0.26238250732421875,0.4614323675632477,-0.3019792437553406,0.9320010542869568,0.7212525606155396,0.46151429414749146,-0.32604917883872986,0.8808037638664246,0.41900405287742615,0.7485049366950989,-0.002867994364351034,0.991331934928894,0.5607020258903503,0.7478179931640625,0.0034089803230017424,0.992512047290802,0.450623482465744,0.6902672052383423,0.37396949529647827,0.010210476815700531,0.564913272857666,0.6866751313209534,0.3696618974208832,0.019399553537368774,0.48002779483795166,0.6783906817436218,0.8088730573654175,0.018439626321196556,0.5728204250335693,0.6449220776557922,0.7849130630493164,0.02854435332119465,0.48204073309898376,0.7150167226791382,0.8587578535079956,0.03490057587623596,0.5688404440879822,0.6726333498954773,0.8289159536361694,0.0382542610168457,0.49951431155204773,0.572260320186615,0.892551064491272,0.008801369927823544,0.5698548555374146,0.5427587032318115,0.8428295850753784,0.014680259861052036
down,0.5242049098014832,0.49798858165740967,-0.43323713541030884,0.9967362880706787,0.5139511823654175,0.5127794742584229,-0.49955853819847107,0.9977321028709412,0.5043572783470154,0.5173183083534241,-0.4996771812438965,0.9977993369102478,0.4940805733203888,0.5241577625274658,-0.4999721050262451,0.9982430934906006,0.5376368761062622,0.5166966915130615,-0.4940061867237091,0.9969011545181274,0.5450417995452881,0.5225532650947571,-0.49423307180404663,0.9963065981864929,0.5525000095367432,0.5303318500518799,-0.4942724406719208,0.9963380694389343,0.46604716777801514,0.5927866101264954,-0.5834205150604248,0.9992778301239014,0.5650723576545715,0.5890788435935974,-0.5591074228286743,0.9982230067253113,0.5073797702789307,0.5288474559783936,-0.4378499388694763,0.9986445903778076,0.5328170657157898,0.5310817360877991,-0.4301556348800659,0.9979825615882874,0.3666846752166748,0.7635425925254822,-0.5056262612342834,0.9996477365493774,0.6313639879226685,0.7811505198478699,-0.47858694195747375,0.9989588260650635,0.2363571971654892,0.7986058592796326,-0.349823534488678,0.9724303483963013,0.7504318356513977,0.7904230952262878,-0.3161584138870239,0.9528423547744751,0.22866393625736237,0.5132529139518738,-0.3029792010784149,0.9811270236968994,0.7468787431716919,0.49967190623283386,-0.32057902216911316,0.9550246000289917,0.21030201017856598,0.4584035873413086,-0.3328491151332855,0.9563431739807129,0.763547956943512,0.44948726892471313,-0.3548280894756317,0.9238693118095398,0.2479878067970276,0.4453798234462738,-0.3458063006401062,0.9608687162399292,0.731908917427063,0.4425991475582123,-0.3645727336406708,0.9316852688789368,0.2623513638973236,0.46152713894844055,-0.30557993054389954,0.9292342662811279,0.7217438817024231,0.4601265490055084,-0.3242659270763397,0.8791111707687378,0.41886797547340393,0.7440405488014221,-0.0028593160677701235,0.9911789894104004,0.5603581666946411,0.7423807382583618,0.003401854308322072,0.9923129081726074,0.44992595911026,0.6854045391082764,0.36637675762176514,0.010170094668865204,0.5644515156745911,0.6843994855880737,0.35939478874206543,0.019053388386964798,0.47980788350105286,0.6722612977027893,0.7850146889686584,0.018116621300578117,0.5724048018455505,0.6408095955848694,0.7649783492088318,0.027735576033592224,0.4816662073135376,0.7088281512260437,0.8329492807388306,0.03428422287106514,0.5682300329208374,0.6683856248855591,0.8077707290649414,0.03716214746236801,0.49930277466773987,0.5672751665115356,0.864267885684967,0.008703570812940598,0.5684659481048584,0.5394166111946106,0.821408748626709,0.014406729489564896
down,0.5246793031692505,0.49899691343307495,-0.45565035939216614,0.9968572854995728,0.5146220326423645,0.5140320062637329,-0.5186640620231628,0.997831404209137,0.5046775937080383,0.5188503861427307,-0.518754780292511,0.9978904128074646,0.4940642714500427,0.5265764594078064,-0.5189963579177856,0.9982873797416687,0.5381940007209778,0.5182632803916931,-0.5135852098464966,0.997063934803009,0.5455822944641113,0.5252320766448975,-0.513841986656189,0.9965308904647827,0.5529037117958069,0.5329513549804688,-0.5138705372810364,0.9965716004371643,0.46604326367378235,0.5947984457015991,-0.592194139957428,0.9992848634719849,0.5649694204330444,0.5938020944595337,-0.5701225996017456,0.9983341097831726,0.5075778365135193,0.5306282043457031,-0.4553360044956207,0.9986446499824524,0.533160388469696,0.5338189005851746,-0.44865068793296814,0.9980593323707581,0.36687979102134705,0.763365626335144,-0.5039576888084412,0.9996476173400879,0.6328091025352478,0.7867566347122192,-0.4806024134159088,0.9990138411521912,0.2375253438949585,0.7983993887901306,-0.34393200278282166,0.9680629968643188,0.751454770565033,0.7889190316200256,-0.32079780101776123,0.9498589038848877,0.22958607971668243,0.5064267516136169,-0.2989988923072815,0.9790955781936646,0.7492217421531677,0.4991542398929596,-0.32489442825317383,0.9557214379310608,0.2103172391653061,0.4546949565410614,-0.3282972276210785,0.9524588584899902,0.7663189172744751,0.44936054944992065,-0.3592548072338104,0.9247154593467712,0.2487482726573944,0.443544864654541,-0.3411826491355896,0.9577509164810181,0.7343197464942932,0.44232580065727234,-0.3679782450199127,0.933102548122406,0.2628695070743561,0.45903369784355164,-0.30139920115470886,0.9241428375244141,0.7239638566970825,0.45842137932777405,-0.32805219292640686,0.8819071650505066,0.417612224817276,0.7404849529266357,-0.0027242640499025583,0.9913689494132996,0.5581740140914917,0.737903892993927,0.003241118509322405,0.9922580122947693,0.445516437292099,0.7156636118888855,0.37103894352912903,0.009253920055925846,0.5563944578170776,0.7164831161499023,0.37023410201072693,0.017105339094996452,0.4713980555534363,0.7240016460418701,0.8062782883644104,0.01679811254143715,0.5575826168060303,0.7015302777290344,0.7926376461982727,0.025257186964154243,0.471940279006958,0.7628017663955688,0.856578528881073,0.03197113797068596,0.5531924962997437,0.7320095300674438,0.8375813961029053,0.03414006531238556,0.49258628487586975,0.6243347525596619,0.8946139216423035,0.00820007361471653,0.5551621913909912,0.6095460653305054,0.8595772981643677,0.013467046432197094
down,0.5252875685691833,0.4986504912376404,-0.4611765444278717,0.9969090819358826,0.5150758028030396,0.5137880444526672,-0.5241239666938782,0.9978708028793335,0.5046534538269043,0.5186763405799866,-0.5242174863815308,0.997928261756897,0.49421069025993347,0.5263655781745911,-0.5244737267494202,0.9983104467391968,0.5389140248298645,0.518075168132782,-0.5196108818054199,0.9971227645874023,0.5463812351226807,0.525500476360321,-0.5198575258255005,0.9966062307357788,0.5536947250366211,0.5330603122711182,-0.5198721289634705,0.996644914150238,0.4659653306007385,0.5946274995803833,-0.5952214598655701,0.9992949962615967,0.565974771976471,0.5947555899620056,-0.5742977857589722,0.9983647465705872,0.5079955458641052,0.530407190322876,-0.4596386253833771,0.9986477494239807,0.534111499786377,0.5339441299438477,-0.4536413550376892,0.9980901479721069,0.36698850989341736,0.7623914480209351,-0.5061044692993164,0.999650239944458,0.6344317197799683,0.7866909503936768,-0.48191481828689575,0.9990392327308655,0.23839887976646423,0.7982086539268494,-0.34444355964660645,0.9663168787956238,0.7513775825500488,0.7886897325515747,-0.32015979290008545,0.9476032257080078,0.22989484667778015,0.5025199055671692,-0.29792019724845886,0.9778640270233154,0.7502961754798889,0.49980628490448,-0.32265257835388184,0.9547899961471558,0.2103390246629715,0.45120561122894287,-0.32699596881866455,0.950114905834198,0.7665433287620544,0.45076268911361694,-0.35605642199516296,0.9235407710075378,0.24872751533985138,0.4418063461780548,-0.3397888243198395,0.9557060599327087,0.7356374263763428,0.44298255443573,-0.36477604508399963,0.9322879910469055,0.26283520460128784,0.4572378695011139,-0.30010467767715454,0.9207773208618164,0.725757896900177,0.4587680399417877,-0.32565972208976746,0.8806520104408264,0.4179847240447998,0.7414039373397827,-0.002605664310976863,0.9914186596870422,0.5586132407188416,0.7384530901908875,0.0031069396063685417,0.9922271966934204,0.443585067987442,0.7156132459640503,0.37071216106414795,0.008909818716347218,0.5546389818191528,0.7155417799949646,0.370026558637619,0.016400974243879318,0.47048094868659973,0.7220636010169983,0.8058630228042603,0.01630282588303089,0.5572828650474548,0.6965603232383728,0.7907007336616516,0.0243917815387249,0.47143903374671936,0.7614413499832153,0.8560974597930908,0.031088411808013916,0.5531874895095825,0.7264863848686218,0.8354487419128418,0.03313090279698372,0.49159345030784607,0.6201021075248718,0.8933247327804565,0.007966012693941593,0.5549789071083069,0.6032836437225342,0.8567919731140137,0.013096202164888382
down,0.5254079103469849,0.49882689118385315,-0.458014577627182,0.9970024228096008,0.5151592493057251,0.5139884352684021,-0.5207805037498474,0.9979226589202881,0.5046654343605042,0.5188555121421814,-0.5208747386932373,0.9979766607284546,0.49438053369522095,0.5264877080917358,-0.5211331844329834,0.9983407855033875,0.5388631820678711,0.5184986591339111,-0.5157403945922852,0.9972043633460999,0.5463361144065857,0.5263625383377075,-0.515964925289154,0.9967084527015686,0.5536579489707947,0.5337595343589783,-0.5159693956375122,0.9967475533485413,0.4659532904624939,0.5946115255355835,-0.591988742351532,0.9993069767951965,0.5662314295768738,0.5951532125473022,-0.5698161125183105,0.9984103441238403,0.5082646012306213,0.5304771065711975,-0.45652782917022705,0.9986768364906311,0.5343734622001648,0.5345702767372131,-0.44985178112983704,0.9981560111045837,0.3675134778022766,0.7616686224937439,-0.5032742023468018,0.9996562004089355,0.6353340148925781,0.7863671779632568,-0.4787517488002777,0.9990828037261963,0.23906506597995758,0.7969106435775757,-0.3412862718105316,0.9649487137794495,0.7513652443885803,0.7884578108787537,-0.3156997263431549,0.9459285736083984,0.2303667813539505,0.4997903108596802,-0.29762837290763855,0.9769969582557678,0.7506551742553711,0.501184344291687,-0.3214101493358612,0.9550368785858154,0.21051131188869476,0.44852063059806824,-0.3269103467464447,0.9486164450645447,0.76645427942276,0.45327943563461304,-0.3545593321323395,0.9243638515472412,0.24871714413166046,0.43987205624580383,-0.3396012783050537,0.9543850421905518,0.7364464998245239,0.44413164258003235,-0.36327263712882996,0.9331610798835754,0.2628846764564514,0.4557863771915436,-0.299665629863739,0.9188969135284424,0.7259851694107056,0.4594642221927643,-0.3243589699268341,0.88245689868927,0.418834388256073,0.7419456243515015,-0.0021213958971202374,0.9915592670440674,0.5591610670089722,0.7388097643852234,0.002615687670186162,0.992375373840332,0.44225063920021057,0.7144200205802917,0.3704420030117035,0.008727788925170898,0.5537004470825195,0.7148290872573853,0.36574265360832214,0.016072455793619156,0.4703027606010437,0.7189542651176453,0.8039864301681519,0.01602179929614067,0.5574780702590942,0.6963357925415039,0.7810165882110596,0.024008309468626976,0.4714643955230713,0.7578582763671875,0.8538848161697388,0.030581438913941383,0.5538800358772278,0.7250415682792664,0.825314998626709,0.0326772965490818,0.4913347065448761,0.6170653104782104,0.8921311497688293,0.007885177619755268,0.5558024644851685,0.6001876592636108,0.8458150625228882,0.013018597848713398
down,0.5265768766403198,0.5003480315208435,-0.42148295044898987,0.9967321157455444,0.5171184539794922,0.516848087310791,-0.48518019914627075,0.9975845813751221,0.507753312587738,0.522118866443634,-0.48528605699539185,0.9975948333740234,0.4959432780742645,0.5304220914840698,-0.48555251955986023,0.9980279803276062,0.5410325527191162,0.520167887210846,-0.4815366566181183,0.9968647956848145,0.5483896732330322,0.5270078778266907,-0.4817386567592621,0.9963024258613586,0.5555204749107361,0.5347368121147156,-0.4818090796470642,0.9964368939399719,0.468068927526474,0.5958744287490845,-0.5683965682983398,0.9991392493247986,0.5685884952545166,0.5947467088699341,-0.5510759949684143,0.9982407093048096,0.5088853240013123,0.5346190929412842,-0.42473769187927246,0.9985677003860474,0.5360134840011597,0.5381790399551392,-0.41981807351112366,0.9980785250663757,0.3691943287849426,0.7659804821014404,-0.49278169870376587,0.9996546506881714,0.6359047293663025,0.7866466045379639,-0.46654263138771057,0.9991562366485596,0.24016700685024261,0.7947097420692444,-0.340583860874176,0.9635628461837769,0.7515307068824768,0.785774827003479,-0.310016930103302,0.9437076449394226,0.23064500093460083,0.4983527362346649,-0.3180934190750122,0.9761318564414978,0.7508219480514526,0.49453625082969666,-0.31725484132766724,0.9547472596168518,0.20995822548866272,0.44717416167259216,-0.35309097170829773,0.9474397897720337,0.7615277767181396,0.4427799880504608,-0.3523152768611908,0.9251322746276855,0.24777793884277344,0.43934834003448486,-0.36313414573669434,0.9534857273101807,0.7312059998512268,0.4399561285972595,-0.3608671724796295,0.9339786767959595,0.2626437842845917,0.4553776979446411,-0.3208342492580414,0.9186667203903198,0.7241745591163635,0.4563768208026886,-0.3204021453857422,0.885999321937561,0.4241029620170593,0.7514708638191223,-0.0018531704554334283,0.9921183586120605,0.5636492371559143,0.7478749752044678,0.002432257402688265,0.9931378364562988,0.4634397327899933,0.6608955264091492,0.36742690205574036,0.008901766501367092,0.5670750737190247,0.6696574687957764,0.3509160280227661,0.016830604523420334,0.4940321147441864,0.6369991898536682,0.7881036996841431,0.015445378609001637,0.5866348743438721,0.5947929620742798,0.753473699092865,0.02377159334719181,0.49467888474464417,0.6713716387748718,0.8361521363258362,0.02954692766070366,0.5835201144218445,0.6170634627342224,0.7953793406486511,0.031959228217601776,0.5135322213172913,0.5320670008659363,0.8629382848739624,0.008097699843347073,0.5941888093948364,0.49116262793540955,0.7987139225006104,0.013633049093186855
down,0.5273804664611816,0.5011672377586365,-0.4237171411514282,0.9963591694831848,0.518420934677124,0.5187703967094421,-0.4909309148788452,0.9972673058509827,0.5096037983894348,0.5239925980567932,-0.4910571277141571,0.997283935546875,0.4977399706840515,0.5316405892372131,-0.49135860800743103,0.9978147745132446,0.5416973233222961,0.5218172073364258,-0.4851789176464081,0.9964063167572021,0.5488754510879517,0.5284928679466248,-0.48536139726638794,0.9957154393196106,0.5557860732078552,0.5356279611587524,-0.48544400930404663,0.9958834052085876,0.4698342978954315,0.5959463119506836,-0.5852866768836975,0.9990553855895996,0.569094717502594,0.5954855680465698,-0.5611119270324707,0.9979364275932312,0.5106586217880249,0.5358511805534363,-0.4312816560268402,0.9984277486801147,0.5368459820747375,0.5399883985519409,-0.4242272675037384,0.9978042244911194,0.3697885572910309,0.7691599726676941,-0.5137366056442261,0.9996598958969116,0.6338090896606445,0.7865263819694519,-0.4684229791164398,0.9990883469581604,0.24012787640094757,0.796134352684021,-0.35065507888793945,0.9649237990379333,0.7511698007583618,0.7856186628341675,-0.3070780336856842,0.939445436000824,0.23030368983745575,0.5010154247283936,-0.30645856261253357,0.9768221974372864,0.7497032284736633,0.49405717849731445,-0.30222567915916443,0.9490463137626648,0.21004948019981384,0.4472135007381439,-0.33962106704711914,0.9486761093139648,0.7613818049430847,0.4279870390892029,-0.3328547477722168,0.9175397753715515,0.247737854719162,0.4406087100505829,-0.3477380573749542,0.9546337723731995,0.7276732921600342,0.44005101919174194,-0.34570780396461487,0.927379846572876,0.26263031363487244,0.4568576216697693,-0.3065727651119232,0.9208170175552368,0.7208290696144104,0.45643648505210876,-0.30690914392471313,0.8777419924736023,0.4249132573604584,0.7433049082756042,-0.0027068997733294964,0.9922824501991272,0.5642324686050415,0.7398718595504761,0.003352200146764517,0.9933168292045593,0.4631429612636566,0.6503428816795349,0.37229058146476746,0.00921840500086546,0.5718515515327454,0.6556374430656433,0.3578171133995056,0.017480093985795975,0.49151042103767395,0.6289976239204407,0.8053138256072998,0.015378308482468128,0.5900284647941589,0.5819279551506042,0.7735311388969421,0.023946739733219147,0.4918973445892334,0.663360595703125,0.8554152846336365,0.02946295775473118,0.5863003730773926,0.6056541800498962,0.8174088001251221,0.031777601689100266,0.510534942150116,0.5245131254196167,0.8851004838943481,0.008322058245539665,0.5923922061920166,0.4717000722885132,0.8184300065040588,0.014106488786637783
